city,venue_category,entropy_type,n,success,r2,adj_r2,aic,effective_df,df_residual,bandwidth,tr_S,n_eff,alpha_corrected,beta_catchment_mean,beta_catchment_std,beta_catchment_cv,beta_catchment_min,beta_catchment_q25,beta_catchment_median,beta_catchment_q75,beta_catchment_max,beta_catchment_iqr,beta_residential_mean,beta_residential_std,beta_residential_cv,n_hotspots,hotspot_pct,n_coldspots,coldspot_pct,n_nonsig,nonsig_pct,error
Sweden - Göteborg,other,birth,13089,True,0.20952448845141947,0.19303977939010608,-13924.383928453488,267.3637023041918,12821.636297695808,333.0,267.3637023041918,48.955785273754366,0.0010213297513339133,0.214219580676396,1.4630011808190384,6.829446571595501,-6.774303383978133,-0.39202214922066897,0.013572691954764477,0.6482613345029301,9.230205023285649,1.040283483723599,0.05156131973688951,1.9276481114504704,37.38554639964609,27.0,0.206280082512033,38.0,0.2903201161280464,13024.0,99.50339980135992,
Sweden - Malmö,all,birth,12610,True,0.18179352193758558,0.16618488034867218,-15257.319409672116,236.0347721649709,12373.96522783503,356.0,236.0347721649709,53.42433186575807,0.0009359031410189171,-0.12280258193815215,1.7308812945556107,14.094828196913202,-7.958642521208816,-0.9031516581402833,-0.05528513657699921,0.8407102258827092,6.925498019709603,1.7438618840229925,0.11153547594393631,1.4761674417447275,13.23495891555372,39.0,0.30927835051546393,135.0,1.070578905630452,12436.0,98.62014274385409,
Sweden - Malmö,food_dining,birth,1386,True,0.1383608390193778,0.1230811074760283,-1775.2854679391994,24.13270870083396,1361.867291299166,533.0,24.13270870083396,57.43242572484637,0.0008705883369709221,0.1970000063415002,0.6152018763053011,3.1228520634605794,-2.571836513328553,-0.24946172560583313,0.15041531002734243,0.6233124460659949,1.8077651654431037,0.872774171671828,0.09829549349061537,0.06705623148660012,0.6821902928133956,33.0,2.380952380952381,0.0,0.0,1353.0,97.61904761904762,
Sweden - Malmö,entertainment_recreation,birth,450,True,0.1595449206518207,0.1358311810312265,-592.0559941122417,12.321052155471872,437.6789478445281,271.0,12.321052155471872,36.52285489272534,0.0013690057950524303,0.7617028261472928,0.6149409570451569,0.807323979819715,-0.12016431574068187,0.2553936048304818,0.628919243430043,1.2424286119113366,2.1209883381052954,0.9870350070808548,0.11087993697387825,0.04357868467914811,0.39302587887847223,94.0,20.88888888888889,0.0,0.0,356.0,79.11111111111111,
Sweden - Malmö,accommodation_travel,birth,176,True,0.10207353271580066,0.07517123167736572,-186.57977857828695,5.090566862733792,170.9094331372662,175.0,5.090566862733792,34.57375273634704,0.0014461837678221,0.3571947496754685,0.25180417124768234,0.7049492510079182,0.04358972615386868,0.13065686265337356,0.30613955468442655,0.4907399921242499,1.0120105976232354,0.36008312947087634,0.17184137269074043,0.019678005194315385,0.11451261641007435,0.0,0.0,0.0,0.0,176.0,100.0,
Sweden - Malmö,education_higher,birth,219,True,0.14342699304820483,0.10046494481788393,-302.11585303373323,10.411741554990105,208.5882584450099,151.0,10.411741554990105,21.033945074735207,0.002377109944061668,1.045872429177229,0.8100191718937245,0.7744913713147152,-0.8276249230664984,0.3896977471310213,0.9676879862200503,1.7511128757751435,2.7594458106052824,1.3614151286441223,-0.010412688603919548,0.0691665565023555,6.642526165271071,37.0,16.894977168949772,0.0,0.0,182.0,83.10502283105023,
Sweden - Malmö,civic_community,birth,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data
Sweden - Malmö,other,birth,10349,True,0.19009326861633946,0.1724393311961957,-12311.681838173463,220.74870315877482,10128.251296841225,312.0,220.74870315877482,46.88136261691386,0.0010665219014338334,-0.1304194047398095,1.7466297755920726,13.39240720410164,-7.058843137899333,-0.9787900426729673,-0.02474054600604415,0.7641104994352923,8.471848040009558,1.7429005421082597,0.12666503407113913,0.5684632774820352,4.4879258246026135,21.0,0.20291815634360807,115.0,1.1112184752149967,10213.0,98.68586336844139,
Sweden - Uppsala,all,birth,7933,True,0.18474308384977567,0.15657608499417175,-8847.715400776922,264.8972016890301,7668.10279831097,193.0,264.8972016890301,29.94746622243583,0.0016695903295665582,-0.12409286410192055,2.9596142514537407,23.84999550838746,-19.727704150288634,-0.8497573824020435,0.05977197968810879,0.8874075048388524,13.446452773406467,1.7371648872408958,0.1047184769303554,0.6766726150996708,6.461826364698774,21.0,0.26471700491617295,205.0,2.584142190848355,7707.0,97.15114080423547,
Sweden - Uppsala,food_dining,birth,660,True,0.1284360269481022,0.10090192148750277,-830.5634642670243,20.181308282356493,639.8186917176436,368.0,20.181308282356493,32.70352896680167,0.0015288869910876134,0.6309392469217343,0.45231283223938024,0.7168880909630401,-0.5552585374434735,0.27026827055921665,0.680510555853594,1.0237249737934322,1.4523029015671243,0.7534567032342155,0.12111983712242576,0.06315645763024094,0.52143776883058,0.0,0.0,0.0,0.0,660.0,100.0,
